COD_UF;COD_MUN;COD_ESPECIE;LATITUDE;LONGITUDE;NV_GEO_COORD
35;3528007;1;-22.499326;-48.708628;1
35;3528007;1;-22.499431;-48.708667;1
35;3528007;1;-22.499571;-48.708981;1
35;3528007;1;-22.499507;-48.709248;1
35;3528007;7;-22.499092;-48.709170;1
35;3528007;1;-22.498960;-48.709182;1
35;3528007;1;-22.498921;-48.709092;1
35;3528007;1;-22.498828;-48.709068;1
35;3528007;1;-22.498711;-48.708960;1
35;3528007;1;-22.498658;-48.709009;1
35;3528007;1;-22.498483;-48.708881;1
35;3528007;1;-22.498481;-48.708873;1
35;3528007;6;-22.498493;-48.708875;1
35;3528007;6;-22.498165;-48.708623;1
35;3528007;1;-22.497767;-48.708402;1
35;3528007;6;-22.497666;-48.708332;1
35;3528007;6;-22.497371;-48.708225;1
35;3528007;6;-22.497350;-48.708220;1
35;3528007;6;-22.496544;-48.707695;1
35;3528007;6;-22.496202;-48.707557;1
35;3528007;6;-22.496325;-48.707465;1
35;3528007;6;-22.496267;-48.707287;1
35;3528007;6;-22.496328;-48.707293;1
35;3528007;6;-22.496800;-48.706037;1
35;3528007;6;-22.496892;-48.705779;1
35;3528007;6;-22.498064;-48.706235;1
35;3528007;6;-22.497138;-48.705417;1
35;3528007;6;-22.497492;-48.705771;1
35;3528007;6;-22.497447;-48.705784;1
35;3528007;1;-22.499725;-48.707737;1
35;3528007;1;-22.499840;-48.707696;1
35;3528007;1;-22.499898;-48.707652;1
35;3528007;1;-22.500517;-48.707020;1
35;3528007;1;-22.500775;-48.707152;1
35;3528007;1;-22.500712;-48.707187;1
35;3528007;6;-22.500680;-48.707284;1
35;3528007;7;-22.500583;-48.707545;1
35;3528007;1;-22.500576;-48.707550;1
35;3528007;1;-22.500426;-48.707723;1
35;3528007;1;-22.500416;-48.707804;1
35;3528007;1;-22.500358;-48.707930;1
35;3528007;1;-22.500305;-48.708007;1
35;3528007;1;-22.500207;-48.708206;1
35;3528007;1;-22.499965;-48.708032;1
35;3528007;7;-22.499965;-48.708032;1
35;3528007;1;-22.500444;-48.707997;1
35;3528007;1;-22.500466;-48.707938;1
35;3528007;1;-22.500524;-48.707805;1
35;3528007;1;-22.500596;-48.707644;1
35;3528007;1;-22.500665;-48.707519;1
35;3528007;1;-22.500688;-48.707498;1
35;3528007;1;-22.500762;-48.707367;1
35;3528007;1;-22.500823;-48.707254;1
35;3528007;1;-22.501062;-48.707328;1
35;3528007;1;-22.501259;-48.707715;1
35;3528007;1;-22.501288;-48.707722;1
35;3528007;6;-22.501204;-48.707870;1
35;3528007;1;-22.501094;-48.708009;1
35;3528007;6;-22.501001;-48.708229;1
35;3528007;6;-22.500952;-48.708290;1
35;3528007;1;-22.500949;-48.708354;1
35;3528007;1;-22.500829;-48.708513;1
35;3528007;1;-22.500528;-48.708402;1
35;3528007;1;-22.500404;-48.708333;1
35;3528007;6;-22.500398;-48.708956;1
35;3528007;1;-22.498848;-48.707824;1
35;3528007;1;-22.498996;-48.707632;1
35;3528007;1;-22.499089;-48.707664;1
35;3528007;1;-22.499183;-48.707743;1
35;3528007;1;-22.499409;-48.707878;1
35;3528007;6;-22.499505;-48.707930;1
35;3528007;1;-22.499693;-48.708033;1
35;3528007;1;-22.499850;-48.708153;1
35;3528007;1;-22.499954;-48.708656;1
35;3528007;1;-22.499479;-48.708528;1
35;3528007;1;-22.499394;-48.708539;1
35;3528007;1;-22.499272;-48.708494;1
35;3528007;1;-22.499172;-48.708435;1
35;3528007;1;-22.499019;-48.708365;1
35;3528007;1;-22.498909;-48.708378;1
35;3528007;1;-22.498903;-48.708319;1
35;3528007;1;-22.498833;-48.708257;1
35;3528007;1;-22.498784;-48.708222;1
35;3528007;1;-22.498702;-48.708158;1
35;3528007;1;-22.498759;-48.708002;1
35;3528007;1;-22.498769;-48.707877;1
35;3528007;6;-22.498765;-48.707727;1
35;3528007;6;-22.498393;-48.707994;1
35;3528007;6;-22.498410;-48.707974;1
35;3528007;6;-22.497703;-48.707346;1
35;3528007;6;-22.497711;-48.707329;1
35;3528007;6;-22.498853;-48.706744;1
35;3528007;1;-22.499080;-48.707133;1
35;3528007;1;-22.499009;-48.707285;1
35;3528007;1;-22.498972;-48.707405;1
35;3528007;1;-22.498800;-48.707382;1
35;3528007;1;-22.498697;-48.707366;1
35;3528007;7;-22.498615;-48.707321;1
35;3528007;6;-22.498495;-48.707268;1
35;3528007;1;-22.499112;-48.706737;1
35;3528007;1;-22.499262;-48.707099;1
35;3528007;2;-22.499640;-48.706529;1
35;3528007;1;-22.499483;-48.707839;1
35;3528007;1;-22.499414;-48.707759;1
35;3528007;1;-22.499266;-48.707623;1
35;3528007;1;-22.499087;-48.707558;1
35;3528007;1;-22.499007;-48.705976;1
35;3528007;1;-22.499024;-48.705882;1
35;3528007;1;-22.499102;-48.705796;1
35;3528007;1;-22.499164;-48.705694;1
35;3528007;1;-22.499181;-48.705579;1
35;3528007;1;-22.499197;-48.705491;1
35;3528007;1;-22.499270;-48.705448;1
35;3528007;1;-22.499593;-48.705640;1
35;3528007;1;-22.499600;-48.705709;1
35;3528007;1;-22.499572;-48.705742;1
35;3528007;1;-22.499528;-48.705857;1
35;3528007;1;-22.499496;-48.705910;1
35;3528007;1;-22.499426;-48.706040;1
35;3528007;1;-22.499389;-48.706105;1
35;3528007;1;-22.499468;-48.706187;1
35;3528007;1;-22.499510;-48.706064;1
35;3528007;1;-22.499511;-48.705994;1
35;3528007;1;-22.499552;-48.705911;1
35;3528007;1;-22.499629;-48.705882;1
35;3528007;1;-22.499639;-48.705799;1
35;3528007;1;-22.499666;-48.705726;1
35;3528007;1;-22.500108;-48.705844;1
35;3528007;1;-22.500018;-48.705949;1
35;3528007;1;-22.499979;-48.706029;1
35;3528007;1;-22.499972;-48.706069;1
35;3528007;1;-22.499883;-48.706207;1
35;3528007;1;-22.499882;-48.706260;1
35;3528007;1;-22.499814;-48.706407;1
35;3528007;1;-22.495630;-48.709015;1
35;3528007;1;-22.496325;-48.708299;1
35;3528007;1;-22.496611;-48.708481;1
35;3528007;1;-22.496571;-48.708852;1
35;3528007;7;-22.495274;-48.710738;1
35;3528007;1;-22.495344;-48.710690;1
35;3528007;7;-22.495426;-48.710690;1
35;3528007;7;-22.495537;-48.710655;1
35;3528007;1;-22.495587;-48.710619;1
35;3528007;7;-22.495681;-48.710558;1
35;3528007;7;-22.495829;-48.710537;1
35;3528007;7;-22.496074;-48.710783;1
35;3528007;1;-22.496035;-48.710853;1
35;3528007;7;-22.496023;-48.710943;1
35;3528007;7;-22.495999;-48.711011;1
35;3528007;1;-22.495907;-48.711093;1
35;3528007;1;-22.495733;-48.711315;1
35;3528007;7;-22.495652;-48.711283;1
35;3528007;7;-22.495562;-48.711222;1
35;3528007;1;-22.495254;-48.711034;1
35;3528007;7;-22.495193;-48.711005;1
35;3528007;7;-22.495019;-48.710514;1
35;3528007;1;-22.495053;-48.710251;1
35;3528007;1;-22.495135;-48.710186;1
35;3528007;1;-22.495291;-48.710177;1
35;3528007;1;-22.495364;-48.710126;1
35;3528007;1;-22.495394;-48.710113;1
35;3528007;1;-22.495599;-48.709999;1
35;3528007;1;-22.495658;-48.710004;1
35;3528007;1;-22.495752;-48.710002;1
35;3528007;1;-22.495849;-48.709978;1
35;3528007;1;-22.495978;-48.709901;1
35;3528007;1;-22.496026;-48.709906;1
35;3528007;1;-22.496115;-48.709850;1
35;3528007;1;-22.496543;-48.709956;1
35;3528007;1;-22.496501;-48.709988;1
35;3528007;1;-22.495962;-48.710415;1
35;3528007;1;-22.495968;-48.710474;1
35;3528007;1;-22.495714;-48.710500;1
35;3528007;7;-22.495621;-48.710546;1
35;3528007;7;-22.495554;-48.710520;1
35;3528007;1;-22.495522;-48.710554;1
35;3528007;1;-22.495394;-48.710602;1
35;3528007;1;-22.495340;-48.710641;1
35;3528007;1;-22.495223;-48.710676;1
35;3528007;1;-22.497125;-48.709456;1
35;3528007;7;-22.497251;-48.709400;1
35;3528007;1;-22.497317;-48.709371;1
35;3528007;1;-22.497518;-48.709348;1
35;3528007;1;-22.497676;-48.709374;1
35;3528007;1;-22.497978;-48.709441;1
35;3528007;7;-22.497843;-48.709836;1
35;3528007;7;-22.497399;-48.709944;1
35;3528007;7;-22.497068;-48.709727;1
35;3528007;7;-22.497287;-48.710716;1
35;3528007;1;-22.497400;-48.710631;1
35;3528007;1;-22.497874;-48.710384;1
35;3528007;1;-22.497948;-48.710532;1
35;3528007;1;-22.497895;-48.710610;1
35;3528007;1;-22.497890;-48.710723;1
35;3528007;1;-22.497814;-48.710847;1
35;3528007;1;-22.497778;-48.711083;1
35;3528007;1;-22.497980;-48.710741;1
35;3528007;1;-22.498415;-48.710675;1
35;3528007;1;-22.498597;-48.710821;1
35;3528007;1;-22.498645;-48.710993;1
35;3528007;1;-22.498612;-48.711173;1
35;3528007;1;-22.498602;-48.711197;1
35;3528007;6;-22.498596;-48.711314;1
35;3528007;1;-22.498529;-48.711519;1
35;3528007;1;-22.498226;-48.711698;1
35;3528007;1;-22.498065;-48.711550;1
35;3528007;6;-22.498065;-48.711550;1
35;3528007;1;-22.497860;-48.711445;1
35;3528007;1;-22.497726;-48.712414;1
35;3528007;1;-22.497706;-48.712322;1
35;3528007;1;-22.497623;-48.712465;1
35;3528007;6;-22.497781;-48.712150;1
35;3528007;1;-22.497836;-48.712152;1
35;3528007;1;-22.497870;-48.712062;1
35;3528007;1;-22.497917;-48.711950;1
35;3528007;6;-22.497944;-48.711939;1
35;3528007;6;-22.497918;-48.711830;1
35;3528007;7;-22.497990;-48.711773;1
35;3528007;1;-22.498355;-48.711994;1
35;3528007;1;-22.498372;-48.712081;1
35;3528007;1;-22.498335;-48.712198;1
35;3528007;1;-22.498340;-48.712293;1
35;3528007;7;-22.498287;-48.712489;1
35;3528007;1;-22.496866;-48.712891;1
35;3528007;1;-22.496946;-48.712754;1
35;3528007;1;-22.497002;-48.712697;1
35;3528007;1;-22.497033;-48.712611;1
35;3528007;1;-22.497062;-48.712576;1
35;3528007;1;-22.497098;-48.712429;1
35;3528007;1;-22.497122;-48.712411;1
35;3528007;6;-22.497470;-48.712598;1
35;3528007;1;-22.497456;-48.712621;1
35;3528007;1;-22.497419;-48.712744;1
35;3528007;1;-22.497370;-48.712819;1
35;3528007;1;-22.497467;-48.712511;1
35;3528007;1;-22.497248;-48.713033;1
35;3528007;1;-22.496164;-48.713256;1
35;3528007;1;-22.496239;-48.713106;1
35;3528007;1;-22.496235;-48.713077;1
35;3528007;1;-22.496268;-48.712972;1
35;3528007;1;-22.496320;-48.712895;1
35;3528007;1;-22.496372;-48.712842;1
35;3528007;1;-22.496412;-48.712736;1
35;3528007;1;-22.496449;-48.712698;1
35;3528007;1;-22.496482;-48.712558;1
35;3528007;1;-22.496571;-48.712423;1
35;3528007;1;-22.496616;-48.712325;1
35;3528007;1;-22.496648;-48.712278;1
35;3528007;1;-22.496730;-48.712146;1
35;3528007;1;-22.496841;-48.712385;1
35;3528007;1;-22.496841;-48.712385;1
35;3528007;1;-22.497035;-48.712574;1
35;3528007;1;-22.496913;-48.712665;1
35;3528007;1;-22.496913;-48.712739;1
35;3528007;1;-22.496874;-48.712787;1
35;3528007;1;-22.496823;-48.712885;1
35;3528007;1;-22.496763;-48.712963;1
35;3528007;1;-22.496734;-48.713035;1
35;3528007;1;-22.496660;-48.713155;1
35;3528007;1;-22.496466;-48.713339;1
35;3528007;7;-22.495620;-48.713167;1
35;3528007;1;-22.495669;-48.713145;1
35;3528007;1;-22.495707;-48.713070;1
35;3528007;1;-22.495748;-48.712982;1
35;3528007;1;-22.495739;-48.712882;1
35;3528007;1;-22.495851;-48.712724;1
35;3528007;1;-22.495875;-48.712623;1
35;3528007;1;-22.495968;-48.712550;1
35;3528007;1;-22.495991;-48.712461;1
35;3528007;1;-22.496000;-48.712409;1
35;3528007;1;-22.496034;-48.712335;1
35;3528007;1;-22.496094;-48.712236;1
35;3528007;1;-22.496163;-48.712129;1
35;3528007;1;-22.496136;-48.712029;1
35;3528007;1;-22.496238;-48.711967;1
35;3528007;1;-22.496617;-48.712140;1
35;3528007;1;-22.496549;-48.712191;1
35;3528007;1;-22.496523;-48.712296;1
35;3528007;1;-22.496471;-48.712385;1
35;3528007;1;-22.496423;-48.712455;1
35;3528007;7;-22.496367;-48.712649;1
35;3528007;1;-22.496295;-48.712751;1
35;3528007;1;-22.496235;-48.712822;1
35;3528007;1;-22.496233;-48.712905;1
35;3528007;1;-22.496169;-48.712993;1
35;3528007;1;-22.496120;-48.713064;1
35;3528007;1;-22.496125;-48.713079;1
35;3528007;6;-22.495993;-48.713322;1
35;3528007;7;-22.495074;-48.712896;1
35;3528007;1;-22.495163;-48.712700;1
35;3528007;7;-22.495206;-48.712598;1
35;3528007;1;-22.495326;-48.712489;1
35;3528007;1;-22.495585;-48.712569;1
35;3528007;7;-22.495459;-48.713290;1
35;3528007;1;-22.495739;-48.712770;1
35;3528007;1;-22.495000;-48.713547;1
35;3528007;1;-22.494894;-48.713478;1
35;3528007;7;-22.495405;-48.712302;1
35;3528007;7;-22.495459;-48.712154;1
35;3528007;7;-22.495471;-48.712096;1
35;3528007;1;-22.495640;-48.711842;1
35;3528007;1;-22.495654;-48.711736;1
35;3528007;1;-22.495679;-48.711669;1
35;3528007;7;-22.495782;-48.711582;1
35;3528007;1;-22.496136;-48.711703;1
35;3528007;1;-22.496170;-48.711884;1
35;3528007;1;-22.495972;-48.712321;1
35;3528007;7;-22.495658;-48.712533;1
35;3528007;6;-22.495611;-48.712481;1
35;3528007;1;-22.495529;-48.712416;1
35;3528007;1;-22.495879;-48.711244;1
35;3528007;7;-22.495954;-48.711206;1
35;3528007;7;-22.496001;-48.711135;1
35;3528007;1;-22.496054;-48.710983;1
35;3528007;1;-22.496084;-48.710849;1
35;3528007;1;-22.496137;-48.710789;1
35;3528007;7;-22.496636;-48.710823;1
35;3528007;7;-22.496551;-48.711119;1
35;3528007;1;-22.496494;-48.711265;1
35;3528007;7;-22.496428;-48.711537;1
35;3528007;1;-22.496546;-48.711352;1
35;3528007;1;-22.496584;-48.711286;1
35;3528007;1;-22.496601;-48.711093;1
35;3528007;1;-22.496866;-48.710990;1
35;3528007;7;-22.496923;-48.711040;1
35;3528007;1;-22.496987;-48.711336;1
35;3528007;1;-22.496952;-48.711471;1
35;3528007;1;-22.496921;-48.711551;1
35;3528007;1;-22.496849;-48.711649;1
35;3528007;7;-22.496852;-48.711675;1
35;3528007;1;-22.496622;-48.711800;1
35;3528007;1;-22.496532;-48.711788;1
35;3528007;1;-22.496826;-48.711921;1
35;3528007;7;-22.496952;-48.711613;1
35;3528007;1;-22.497002;-48.711577;1
35;3528007;1;-22.497019;-48.711486;1
35;3528007;1;-22.497064;-48.711418;1
35;3528007;7;-22.497450;-48.711369;1
35;3528007;6;-22.497437;-48.711565;1
35;3528007;1;-22.497398;-48.711669;1
35;3528007;7;-22.497402;-48.711705;1
35;3528007;1;-22.497296;-48.711832;1
35;3528007;1;-22.497272;-48.711921;1
35;3528007;1;-22.497235;-48.711997;1
35;3528007;7;-22.497177;-48.712096;1
35;3528007;1;-22.497500;-48.711607;1
35;3528007;1;-22.497564;-48.711555;1
35;3528007;1;-22.497831;-48.711578;1
35;3528007;1;-22.497863;-48.711824;1
35;3528007;1;-22.497816;-48.711950;1
35;3528007;1;-22.497771;-48.712038;1
35;3528007;1;-22.497717;-48.712114;1
35;3528007;1;-22.497867;-48.712422;1
35;3528007;7;-22.497688;-48.712465;1
35;3528007;1;-22.497623;-48.712457;1
35;3528007;6;-22.509548;-48.717745;1
35;3528007;6;-22.508760;-48.717895;1
35;3528007;6;-22.508972;-48.717437;1
35;3528007;6;-22.509151;-48.717203;1
35;3528007;6;-22.508444;-48.717186;1
35;3528007;6;-22.508991;-48.716623;1
35;3528007;8;-22.508850;-48.717513;1
35;3528007;6;-22.508665;-48.717904;1
35;3528007;1;-22.508303;-48.716282;1
35;3528007;1;-22.508401;-48.716346;1
35;3528007;1;-22.508518;-48.716439;1
35;3528007;1;-22.508613;-48.716489;1
35;3528007;1;-22.508573;-48.716749;1
35;3528007;3;-22.507402;-48.715877;1
35;3528007;6;-22.507288;-48.716017;1
35;3528007;1;-22.508201;-48.716183;1
35;3528007;1;-22.508156;-48.716298;1
35;3528007;1;-22.508056;-48.716402;1
35;3528007;1;-22.508019;-48.716493;1
35;3528007;1;-22.507997;-48.716600;1
35;3528007;1;-22.507965;-48.716581;1
35;3528007;1;-22.507108;-48.715371;1
35;3528007;1;-22.507153;-48.715211;1
35;3528007;1;-22.507179;-48.715227;1
35;3528007;1;-22.507308;-48.714936;1
35;3528007;1;-22.507272;-48.715065;1
35;3528007;1;-22.507647;-48.715139;1
35;3528007;1;-22.507609;-48.715264;1
35;3528007;1;-22.507598;-48.715313;1
35;3528007;1;-22.507511;-48.715456;1
35;3528007;1;-22.507471;-48.715589;1
35;3528007;1;-22.507523;-48.714489;1
35;3528007;1;-22.507529;-48.714497;1
35;3528007;1;-22.507543;-48.714593;1
35;3528007;1;-22.507471;-48.714711;1
35;3528007;6;-22.507355;-48.714828;1
35;3528007;1;-22.507733;-48.715032;1
35;3528007;1;-22.507788;-48.714904;1
35;3528007;1;-22.507798;-48.714846;1
35;3528007;1;-22.507883;-48.714715;1
35;3528007;3;-22.507883;-48.714715;1
35;3528007;2;-22.508165;-48.713641;1
35;3528007;6;-22.508271;-48.714040;1
35;3528007;6;-22.507965;-48.713994;1
35;3528007;1;-22.508049;-48.713432;1
35;3528007;1;-22.508124;-48.713378;1
35;3528007;1;-22.508159;-48.713255;1
35;3528007;1;-22.508241;-48.713126;1
35;3528007;1;-22.508233;-48.713087;1
35;3528007;1;-22.508324;-48.712920;1
35;3528007;1;-22.508359;-48.712836;1
35;3528007;1;-22.508674;-48.712986;1
35;3528007;1;-22.508674;-48.712986;1
35;3528007;6;-22.508642;-48.713124;1
35;3528007;1;-22.508587;-48.713246;1
35;3528007;1;-22.508559;-48.713281;1
35;3528007;1;-22.508524;-48.713382;1
35;3528007;1;-22.508502;-48.713459;1
35;3528007;1;-22.508407;-48.713610;1
35;3528007;1;-22.508325;-48.713593;1
35;3528007;1;-22.509672;-48.713191;1
35;3528007;1;-22.509723;-48.713074;1
35;3528007;1;-22.509798;-48.712917;1
35;3528007;6;-22.509797;-48.712929;1
35;3528007;1;-22.509820;-48.712832;1
35;3528007;1;-22.509914;-48.712740;1
35;3528007;1;-22.509938;-48.712639;1
35;3528007;1;-22.510019;-48.712475;1
35;3528007;6;-22.508839;-48.712895;1
35;3528007;6;-22.508468;-48.712658;1
35;3528007;6;-22.509731;-48.711085;1
35;3528007;1;-22.509637;-48.711232;1
35;3528007;6;-22.509623;-48.711333;1
35;3528007;2;-22.509643;-48.711995;1
35;3528007;1;-22.510027;-48.710472;1
35;3528007;1;-22.510082;-48.710395;1
35;3528007;1;-22.510189;-48.710405;1
35;3528007;1;-22.510407;-48.709958;1
35;3528007;7;-22.510449;-48.709752;1
35;3528007;1;-22.510462;-48.709657;1
35;3528007;1;-22.510560;-48.709594;1
35;3528007;1;-22.510698;-48.709617;1
35;3528007;1;-22.510735;-48.709643;1
35;3528007;1;-22.510890;-48.709736;1
35;3528007;1;-22.511031;-48.709842;1
35;3528007;1;-22.510890;-48.709736;1
35;3528007;1;-22.511212;-48.709984;1
35;3528007;1;-22.511152;-48.710130;1
35;3528007;1;-22.511049;-48.710276;1
35;3528007;1;-22.511021;-48.710431;1
35;3528007;1;-22.510422;-48.710170;1
35;3528007;1;-22.510480;-48.710189;1
35;3528007;1;-22.510566;-48.710225;1
35;3528007;1;-22.510802;-48.710295;1
35;3528007;1;-22.510309;-48.710000;1
35;3528007;1;-22.511464;-48.709605;1
35;3528007;1;-22.511199;-48.709846;1
35;3528007;1;-22.511176;-48.709778;1
35;3528007;1;-22.511090;-48.709759;1
35;3528007;1;-22.510961;-48.709710;1
35;3528007;1;-22.510875;-48.709668;1
35;3528007;1;-22.510813;-48.709617;1
35;3528007;7;-22.510745;-48.709573;1
35;3528007;1;-22.510564;-48.709514;1
35;3528007;1;-22.510916;-48.710737;1
35;3528007;1;-22.510871;-48.710866;1
35;3528007;6;-22.510117;-48.712377;1
35;3528007;6;-22.510661;-48.711286;1
35;3528007;1;-22.510793;-48.711024;1
35;3528007;7;-22.510505;-48.711626;1
35;3528007;1;-22.510473;-48.711743;1
35;3528007;1;-22.510116;-48.712350;1
35;3528007;1;-22.512463;-48.711322;1
35;3528007;6;-22.512304;-48.711066;1
35;3528007;1;-22.512106;-48.710706;1
35;3528007;1;-22.511955;-48.710493;1
35;3528007;1;-22.511898;-48.710400;1
35;3528007;1;-22.511716;-48.713099;1
35;3528007;1;-22.511872;-48.712919;1
35;3528007;1;-22.511963;-48.712820;1
35;3528007;1;-22.512113;-48.712701;1
35;3528007;6;-22.512214;-48.712501;1
35;3528007;1;-22.512570;-48.712002;1
35;3528007;6;-22.510375;-48.713131;1
35;3528007;6;-22.510393;-48.713097;1
35;3528007;6;-22.511111;-48.713559;1
35;3528007;1;-22.510248;-48.713434;1
35;3528007;6;-22.510460;-48.713186;1
35;3528007;1;-22.510557;-48.713202;1
35;3528007;1;-22.510669;-48.713312;1
35;3528007;1;-22.510617;-48.713303;1
35;3528007;1;-22.510693;-48.713253;1
35;3528007;1;-22.511082;-48.713629;1
35;3528007;1;-22.510985;-48.713924;1
35;3528007;1;-22.510836;-48.714169;1
35;3528007;1;-22.510555;-48.713989;1
35;3528007;1;-22.510373;-48.713836;1
35;3528007;1;-22.510236;-48.713811;1
35;3528007;1;-22.510847;-48.714100;1
35;3528007;1;-22.510583;-48.714063;1
35;3528007;8;-22.510405;-48.713971;1
35;3528007;1;-22.510710;-48.714484;1
35;3528007;6;-22.510739;-48.714462;1
35;3528007;6;-22.510456;-48.714835;1
35;3528007;6;-22.510186;-48.714698;1
35;3528007;6;-22.510014;-48.714619;1
35;3528007;6;-22.510014;-48.714619;1
35;3528007;6;-22.510014;-48.714619;1
35;3528007;6;-22.509920;-48.714613;1
35;3528007;6;-22.509920;-48.714613;1
35;3528007;1;-22.509855;-48.714605;1
35;3528007;1;-22.509916;-48.714563;1
35;3528007;6;-22.509636;-48.714990;1
35;3528007;6;-22.509619;-48.714933;1
35;3528007;6;-22.509675;-48.714812;1
35;3528007;6;-22.509655;-48.714820;1
35;3528007;6;-22.509607;-48.714686;1
35;3528007;1;-22.509702;-48.714763;1
35;3528007;1;-22.509792;-48.714695;1
35;3528007;6;-22.510420;-48.714894;1
35;3528007;1;-22.510278;-48.714727;1
35;3528007;8;-22.510092;-48.714695;1
35;3528007;1;-22.510000;-48.714664;1
35;3528007;5;-22.510000;-48.714627;1
35;3528007;6;-22.510171;-48.715173;1
35;3528007;6;-22.510324;-48.715324;1
35;3528007;6;-22.510155;-48.715459;1
35;3528007;5;-22.510136;-48.715507;1
35;3528007;6;-22.509867;-48.715392;1
35;3528007;6;-22.509501;-48.715164;1
35;3528007;6;-22.509698;-48.715439;1
35;3528007;6;-22.509629;-48.715653;1
35;3528007;6;-22.509568;-48.716113;1
35;3528007;6;-22.508923;-48.716552;1
35;3528007;1;-22.508407;-48.715882;1
35;3528007;1;-22.508715;-48.715745;1
35;3528007;1;-22.508827;-48.715803;1
35;3528007;1;-22.508920;-48.715836;1
35;3528007;1;-22.508930;-48.716089;1
35;3528007;1;-22.508857;-48.716270;1
35;3528007;1;-22.508591;-48.716380;1
35;3528007;1;-22.508484;-48.716249;1
35;3528007;1;-22.508372;-48.716218;1
35;3528007;1;-22.507893;-48.715818;1
35;3528007;1;-22.507944;-48.715701;1
35;3528007;1;-22.507966;-48.715624;1
35;3528007;1;-22.508057;-48.715516;1
35;3528007;1;-22.508087;-48.715447;1
35;3528007;1;-22.507989;-48.715618;1
35;3528007;1;-22.508428;-48.715670;1
35;3528007;1;-22.508337;-48.715861;1
35;3528007;1;-22.508279;-48.715964;1
35;3528007;1;-22.507497;-48.715617;1
35;3528007;1;-22.507571;-48.715499;1
35;3528007;1;-22.507595;-48.715410;1
35;3528007;1;-22.507643;-48.715308;1
35;3528007;1;-22.507706;-48.715211;1
35;3528007;1;-22.507866;-48.715255;1
35;3528007;1;-22.507876;-48.715321;1
35;3528007;1;-22.508046;-48.715397;1
35;3528007;1;-22.508004;-48.715534;1
35;3528007;1;-22.507987;-48.715545;1
35;3528007;1;-22.507922;-48.715699;1
35;3528007;1;-22.507879;-48.715815;1
35;3528007;1;-22.507726;-48.715790;1
35;3528007;1;-22.507884;-48.714817;1
35;3528007;1;-22.507944;-48.714702;1
35;3528007;1;-22.507959;-48.714650;1
35;3528007;6;-22.508082;-48.714493;1
35;3528007;7;-22.508199;-48.714543;1
35;3528007;6;-22.508241;-48.714606;1
35;3528007;6;-22.508329;-48.714632;1
35;3528007;1;-22.508365;-48.714645;1
35;3528007;1;-22.508314;-48.714820;1
35;3528007;1;-22.508319;-48.714920;1
35;3528007;1;-22.508242;-48.715021;1
35;3528007;6;-22.508069;-48.714953;1
35;3528007;1;-22.508394;-48.713788;1
35;3528007;1;-22.508346;-48.713862;1
35;3528007;1;-22.508327;-48.713939;1
35;3528007;1;-22.508269;-48.714020;1
35;3528007;1;-22.508190;-48.714128;1
35;3528007;1;-22.508188;-48.714201;1
35;3528007;1;-22.508126;-48.714333;1
35;3528007;1;-22.508540;-48.713805;1
35;3528007;1;-22.508426;-48.714501;1
35;3528007;1;-22.508507;-48.714484;1
35;3528007;1;-22.508589;-48.714315;1
35;3528007;1;-22.508592;-48.714298;1
35;3528007;1;-22.508648;-48.714177;1
35;3528007;1;-22.508667;-48.714144;1
35;3528007;1;-22.508757;-48.713993;1
35;3528007;6;-22.508254;-48.714468;1
35;3528007;1;-22.508466;-48.713649;1
35;3528007;1;-22.508518;-48.713509;1
35;3528007;1;-22.508550;-48.713472;1
35;3528007;1;-22.508604;-48.713332;1
35;3528007;1;-22.508638;-48.713309;1
35;3528007;1;-22.508706;-48.713182;1
35;3528007;1;-22.508750;-48.713051;1
35;3528007;1;-22.509115;-48.713243;1
35;3528007;1;-22.509035;-48.713386;1
35;3528007;1;-22.509006;-48.713449;1
35;3528007;1;-22.508960;-48.713541;1
35;3528007;1;-22.508954;-48.713584;1
35;3528007;1;-22.508895;-48.713707;1
35;3528007;1;-22.508821;-48.713829;1
35;3528007;1;-22.508677;-48.713790;1
35;3528007;1;-22.508595;-48.713744;1
35;3528007;1;-22.508856;-48.713948;1
35;3528007;1;-22.508966;-48.713760;1
35;3528007;1;-22.508977;-48.713685;1
35;3528007;1;-22.509076;-48.713631;1
35;3528007;1;-22.509087;-48.713469;1
35;3528007;1;-22.509168;-48.713381;1
35;3528007;1;-22.509233;-48.713381;1
35;3528007;1;-22.509310;-48.713340;1
35;3528007;1;-22.509432;-48.713581;1
35;3528007;1;-22.509413;-48.713655;1
35;3528007;1;-22.509272;-48.713745;1
35;3528007;1;-22.509298;-48.713897;1
35;3528007;1;-22.509272;-48.714032;1
35;3528007;1;-22.509775;-48.713210;1
35;3528007;1;-22.509978;-48.712986;1
35;3528007;1;-22.509988;-48.713001;1
35;3528007;1;-22.510097;-48.713047;1
35;3528007;1;-22.510141;-48.713013;1
35;3528007;1;-22.510200;-48.713162;1
35;3528007;1;-22.510286;-48.713410;1
35;3528007;1;-22.510201;-48.713395;1
35;3528007;1;-22.510028;-48.713654;1
35;3528007;6;-22.509729;-48.713436;1
35;3528007;1;-22.509537;-48.713651;1
35;3528007;6;-22.509541;-48.713692;1
35;3528007;1;-22.509386;-48.713840;1
35;3528007;6;-22.509751;-48.714366;1
35;3528007;6;-22.509774;-48.714331;1
35;3528007;6;-22.509839;-48.714249;1
35;3528007;6;-22.509825;-48.714244;1
